name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z
PD3	10.5668	15.9418	-6.64872345868365	-999	PD	R	depth	11.8471	15.5872	-3.0541
PD4	13.9658	18.1431	-3.88368575154861	-999	PD	R	depth	15.7472	18.4139	-0.567614
ALT1	16.5082	14.6864	-37.8577060037247	-999	ALT	R	strip	20.4922	7.76686	-28.2491
ALT2	23.2534	23.8348	-39.0281005192234	-999	ALT	R	strip	26.4445	17.6334	-27.1732
ALT3	30.9675	27.985	-33.506951136319	-999	ALT	R	strip	34.7918	23.349	-26.6218
ALT4	41.1773	24.6717	-32.6624855454906	-999	ALT	R	strip	45.2163	21.4974	-25.5116
ALT6	57.9028	7.61197	-25.7897130306209	-999	ALT	R	strip	58.0221	4.82365	-20.8038
AST1	19.5482	-0.0600013	-45.4104813152781	-999	AST	R	strip	24.173	-4.653	-35.5101
AST2	30.4582	-1.27179	-50.9872265418248	-999	AST	R	strip	33.1628	-6.73021	-39.4361
AST3	46.8487	3.16672	-47.9361795458851	-999	AST	R	strip	45.1558	-3.84914	-36.4495
AST4	54.6608	2.48538	-42.8715519766374	-999	AST	R	strip	53.8314	-3.69463	-31.7795
PST1	42.0718	-4.16197	-48.9322210570043	-999	PST	R	strip	36.4493	-7.37469	-39.0292
PST2	50.0477	-7.87903	-47.674153036837	-999	PST	R	strip	47.5109	-11.3795	-37.0084
PST3	56.7091	-7.75383	-43.5160879896616	-999	PST	R	strip	55.3438	-11.3437	-31.1104
PST4	63.6379	-9.26254	-33.0999571163594	-999	PST	R	strip	61.1407	-9.34694	-22.6597
PLT1	65.9518	-56.8543	5.60136056189578	-999	PLT	R	strip	64.6676	-57.5982	11.9103
PLT2	68.8067	-47.5135	2.61148649996609	-999	PLT	R	strip	68.8982	-48.0239	6.51665
PLT3	73.1312	-36.55	2.71895944425542	-999	PLT	R	strip	72.2858	-38.5622	2.46707
PLT4	72.2726	-26.4968	-4.07360772841334	-999	PLT	R	strip	72.952	-28.3611	-1.83611
PLT5	71.7261	-20.2715	-12.142955599441	-999	PLT	R	strip	69.9173	-20.3881	-7.51715
PLT6	69.3332	-12.4071	-17.8950523110182	-999	PLT	R	strip	65.9522	-11.9841	-11.946
LAIH1	2.29575	66.7062	-4.56619828848689	-999	LAIH	R	strip	4.15088	65.628	-4.09914
LAIH2	0.428879	58.2052	-9.88697172923482	-999	LAIH	R	strip	0.470902	59.4434	-11.9566
LAIH3	-0.0699275	52.3695	-19.5656539227224	-999	LAIH	L	strip	0.355401	52.6513	-20.5249
LAIH4	1.37823	45.0686	-25.3357486950132	-999	LAIH	R	strip	0.876977	43.7057	-28.1825
LMIH1	8.26603	68.1488	17.4094078260414	-999	LMIH	R	strip	13.7866	63.7752	12.335
LMIH2	1.20479	66.7306	5.05048413318728	-999	LMIH	R	strip	2.30814	66.535	3.22339
LMIH3	0.181448	64.3641	-11.1913778883527	-999	LMIH	R	strip	-1.86459	58.0049	-4.07112
LMIH4	0.0769935	49.8947	-11.0599663735321	-999	LMIH	R	strip	-3.49073	49.8762	-10.2317
LMIH5	-0.185312	38.4017	-17.5551678914409	-999	LMIH	L	strip	-3.63695	39.7128	-16.7096
LMIH6	0.26012	32.5529	-25.8055860333269	-999	LMIH	R	strip	-2.62898	31.4072	-22.3287
LPIH1	0.471179	58.5945	4.03525806847795	-999	LPIH	R	strip	-2.1155	58.0233	4.02182
LPIH2	-0.605523	46.6018	-3.48298468899935	-999	LPIH	L	strip	-3.94743	47.6009	-0.431604
LPIH3	-0.106795	32.497	0.318910641445576	-999	LPIH	L	strip	-5.01501	37.8684	-3.70178
LPIH4	-0.268723	27.1086	-15.0676876362003	-999	LPIH	L	strip	-7.97677	27.3039	-7.50282
LPPI1	1.85369	-19.3644	71.1721945992013	-999	LPPI	R	strip	2.57063	-12.7968	69.224
LPPI2	2.24364	-10.8791	70.6119382646617	-999	LPPI	R	strip	1.81995	-2.82387	63.7495
LPPI3	1.16585	-4.76978	66.4311306116674	-999	LPPI	R	strip	0.488983	5.38666	59.5318
LPPI4	0.933995	6.44081	57.2018518422328	-999	LPPI	R	strip	0.868114	15.5224	53.8163
LPPI5	-0.182097	18.2159	52.3172802631133	-999	LPPI	L	strip	0.180572	23.2461	47.1223
LPPI6	-0.185483	29.0795	45.5085660543702	-999	LPPI	L	strip	-0.57011	33.219	41.6478
