name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z
LS6	-65.3635	-4.34411	-9.77621136655897	-999	LS	L	depth	-66.2127	3.84061	-0.9219
LS7	-67.1279	-4.93148	-9.56755669499566	-999	LS	L	depth	-68.4856	3.70547	-0.772711
LS8	-68.5687	-5.3069	-8.86711765184482	-999	LS	L	depth	-70.7586	3.57022	-0.623482
LB1	-30.3158	-16.0789	-15.1417802459981	-999	LB	L	depth	-31.3601	-10.331	-10.2749
LB2	-32.5885	-15.7746	-15.0876813295711	-999	LB	L	depth	-33.6331	-10.4662	-10.1257
LB3	-36.8199	-16.491	-15.7068744394785	-999	LB	L	depth	-38.1095	-11.9673	-9.89046
LB4	-41.8739	-16.9183	-16.7908154369948	-999	LB	L	depth	-43.2236	-12.2716	-9.5546
LB5	-44.6842	-17.436	-17.4275762599475	-999	LB	L	depth	-46.6329	-12.4745	-9.33089
LB6	-48.9216	-18.2931	-18.0310616460155	-999	LB	L	depth	-51.1787	-12.745	-9.03239
LB7	-53.2192	-18.7952	-17.9647511101274	-999	LB	L	depth	-54.5881	-12.9478	-8.80851
LB8	-59.5811	-19.5835	-18.8937102511187	-999	LB	L	depth	-59.134	-13.2182	-8.51009
LB9	-63.6665	-19.7949	-19.4611465944733	-999	LB	L	depth	-62.5432	-13.4211	-8.28622
LB10	-68.2743	-19.4037	-18.3289449593905	-999	LB	L	depth	-67.6574	-13.7254	-7.95044
LT1	-31.2592	-19.4902	1.86106489194282	-999	LT	L	depth	-33.0548	-12.8445	8.37131
LT2	-33.4103	-19.4855	1.91940537494589	-999	LT	L	depth	-35.3278	-12.979	8.53409
LT3	-38.7428	-18.1898	2.14333083384187	-999	LT	L	depth	-40.5111	-12.0507	8.97537
LT4	-43.4264	-17.6644	1.60982269101212	-999	LT	L	depth	-45.0571	-12.3197	9.30087
LT5	-47.0314	-17.3651	1.97133323049789	-999	LT	L	depth	-48.4409	-12.5764	10.5243
LT6	-51.6877	-15.7621	0.755363334865879	-999	LT	L	depth	-53.0562	-11.6143	10.9248
LT9	-64.3257	-17.4102	4.3345133321836	-999	LT	L	depth	-64.9381	-12.4304	13.7377
LT10	-68.573	-17.255	4.16816822674583	-999	LT	L	depth	-69.5532	-11.4683	14.1383
LC1	-29.4437	-28.9512	-14.1277081065879	-999	LC	L	depth	-30.3306	-26.6246	-6.62393
LC2	-32.3824	-29.7855	-12.8435510696665	-999	LC	L	depth	-33.6891	-26.9456	-4.61117
LC5	-44.564	-31.6158	-12.5929341720977	-999	LC	L	depth	-46.6635	-29.013	-2.92167
LC6	-47.1214	-31.9191	-12.6899190926273	-999	LC	L	depth	-50.0729	-29.2158	-2.69794
LC7	-49.5486	-32.476	-11.0025163334753	-999	LC	L	depth	-53.4314	-29.5367	-0.685063
LC8	-53.7632	-32.517	-11.9027039601234	-999	LC	L	depth	-57.9772	-29.8072	-0.3866
LC9	-58.0474	-32.3581	-11.296554197967	-999	LC	L	depth	-61.3611	-30.0691	0.731767
LC10	-64.5566	-31.7262	-11.0855918745015	-999	LC	L	depth	-66.4752	-30.3734	1.06748
LC11	-68.7486	-32.4082	-7.42926822565816	-999	LC	L	depth	-70.97	-30.7544	3.30833
LC12	-69.8126	-32.5781	-7.24021284981484	-999	LC	L	depth	-72.1066	-30.8217	3.38978
LO3	-11.4667	34.5351	-17.7050643577701	-999	LO	L	depth	-13.9727	50.6995	-19.356
LO4	-14.4708	34.6638	-12.7837543756201	-999	LO	L	depth	-16.2224	52.1149	-14.6396
LO5	-17.4118	34.4135	-8.56456085516875	-999	LO	L	depth	-18.4629	52.974	-10.8492
LO6	-21.8027	34.2331	-3.3689557295098	-999	LO	L	depth	-21.2208	53.6813	-5.23256
LO7	-23.9816	35.7689	-0.118047398825792	-999	LO	L	depth	-22.3943	55.8451	-1.3261
LO8	-27.0616	36.3152	4.84796220112258	-999	LO	L	depth	-24.584	56.6128	4.78697
LO9	-28.558	36.9472	8.22570459138529	-999	LO	L	depth	-25.6881	57.5574	8.85999
LX1	-0.634797	16.606	23.0083979461252	-999	LX	L	depth	-0.674163	35.2269	22.4496
LX2	-3.66337	16.7515	23.1791164809332	-999	LX	L	depth	-2.94707	35.0924	22.6123
LX3	-8.62691	16.9901	22.1034973185038	-999	LX	L	depth	-7.51834	34.878	21.9587
LX4	-12.3163	16.5586	21.1730796086599	-999	LX	L	depth	-12.0641	34.609	22.2841
LX5	-16.2238	16.2503	20.4560599089204	-999	LX	L	depth	-16.61	34.3398	22.6097
LX6	-19.7854	16.2247	20.453346963766	-999	LX	L	depth	-20.5876	34.1044	22.8945
LX7	-23.6096	15.0198	20.7312089422834	-999	LX	L	depth	-25.0639	32.604	23.145
LX8	-26.3202	14.9978	21.1477927258798	-999	LX	L	depth	-28.4734	32.4021	23.3892
LX9	-29.0724	15.0482	21.6968707279844	-999	LX	L	depth	-31.8828	32.2003	23.6334
LX10	-33.3042	15.2181	23.3201906794843	-999	LX	L	depth	-36.4285	31.9312	23.959
LX11	-38.5788	15.254	27.5036294822653	-999	LX	L	depth	-40.9744	31.6621	24.2844
LX12	-43.7584	14.1162	27.8579172509076	-999	LX	L	depth	-45.0028	31.5363	22.611
LX13	-49.7587	13.2398	27.2347846512247	-999	LX	L	depth	-49.5487	31.2672	22.9364
LX14	-54.4638	12.4602	25.7696919666293	-999	LX	L	depth	-52.9581	31.0653	23.1806
LX15	-59.5182	13.755	23.2946916247226	-999	LX	L	depth	-57.5039	30.7962	23.5062
LX16	-63.6027	14.1936	22.0375372057778	-999	LX	L	depth	-62.0497	30.527	23.8317
LZ1	-4.31128	-31.7625	36.7087597242084	-999	LZ	L	depth	-5.20537	-18.0523	39.4511
LZ2	-6.25867	-31.9607	36.7099091484572	-999	LZ	L	depth	-7.47827	-18.1869	39.6139
LZ3	-10.2993	-32.9386	35.5404787367192	-999	LZ	L	depth	-11.9546	-19.6872	39.8643
LZ4	-13.9608	-32.6806	34.6783151194001	-999	LZ	L	depth	-15.9323	-19.9226	40.1491
LZ5	-18.1722	-33.2849	34.0201972175597	-999	LZ	L	depth	-20.4087	-21.423	40.3996
LZ6	-21.3196	-33.8531	33.5042181709115	-999	LZ	L	depth	-23.7486	-22.8561	40.5688
LZ7	-24.4392	-33.3757	32.9629029958772	-999	LZ	L	depth	-27.1581	-23.058	40.8128
LZ8	-28.3357	-33.8881	32.095889888588	-999	LZ	L	depth	-31.6345	-24.5583	41.0635
LZ9	-31.3848	-33.5626	31.3904349310743	-999	LZ	L	depth	-35.0437	-24.7601	41.3075
LZ10	-36.1711	-33.4873	30.790453104155	-999	LZ	L	depth	-40.1579	-25.063	41.6738
LZ11	-40.8832	-34.5325	31.5593032602803	-999	LZ	L	depth	-44.6342	-26.5633	41.9243
LZ12	-45.2953	-33.963	33.0435594769043	-999	LZ	L	depth	-48.0436	-26.7651	42.1684
LZ13	-51.2458	-34.0101	34.0920530795556	-999	LZ	L	depth	-52.5201	-28.2655	42.4188
LZ14	-55.6804	-34.0358	33.5061542014382	-999	LZ	L	depth	-55.9294	-28.4674	42.663
LZ15	-60.0711	-33.8846	33.5613766923408	-999	LZ	L	depth	-59.3388	-28.6691	42.9072
LZ16	-64.5807	-35.6988	33.712015345338	-999	LZ	L	depth	-64.3835	-30.2031	43.1983
