name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z
TT4	21.4127	9.57886	-39.0519884234845	-999	TT	R	strip	20.6993	3.6459	-33.2956
TT5	22.062	18.8804	-39.5177717555932	-999	TT	R	strip	20.8295	13.5259	-34.6117
TT6	26.9335	20.1274	-38.9532061957476	-999	TT	R	strip	26.1551	15.1189	-35.7917
AST1	19.7434	10.6443	-28.0685850223217	-999	AST	R	strip	17.6935	6.56282	-23.3433
AST2	21.4127	9.57886	-39.0519884234845	-999	AST	R	strip	20.6993	3.6459	-33.2956
AST3	24.0899	6.87143	-45.550390139438	-999	AST	R	strip	24.8283	0.956733	-39.2946
AST4	37.1286	1.61081	-46.8819894273034	-999	AST	R	strip	34.8543	-3.21653	-40.4068
MST1	17.861	9.82646	-27.0339955174058	-999	MST	R	strip	15.5694	5.7705	-22.2683
MST2	20.7477	3.64675	-36.3436872979336	-999	MST	R	strip	19.6178	-1.47084	-29.1168
MST3	25.1811	-1.12645	-41.8484852082839	-999	MST	R	strip	24.7952	-6.14241	-34.0814
MST4	34.3644	-5.15402	-46.7780431481147	-999	MST	R	strip	33.7054	-10.0458	-39.163
PST1	16.759	-19.1842	-20.0051888791119	-999	PST	R	strip	17.3492	-23.7799	-15.3853
PST2	24.4202	-23.0448	-26.4630322981511	-999	PST	R	strip	26.8347	-25.6519	-19.5489
PST3	34.7426	-24.7392	-29.9380078075195	-999	PST	R	strip	37.9734	-25.4844	-21.8246
PST4	46.8425	-23.8159	-30.2661466845301	-999	PST	R	strip	48.5961	-25.2112	-23.0937
PPST1	27.2167	-53.2155	-13.6094216779125	-999	PPST	R	strip	26.5724	-53.287	-8.68823
PPST2	33.333	-51.2714	-18.804654811682	-999	PPST	R	strip	35.5705	-52.1406	-12.9363
PPST3	44.9096	-49.617	-22.0662135751282	-999	PPST	R	strip	46.1774	-51.0184	-16.2263
PPST4	56.1476	-50.1516	-22.8082481371461	-999	PPST	R	strip	55.2356	-48.6572	-17.5233
OF1	6.53095	41.6347	-28.5300875087454	-999	OF	R	strip	6.47968	40.5468	-25.1486
OF2	16.6796	39.0109	-26.8620648155616	-999	OF	R	strip	14.9955	37.3342	-21.2685
OF3	26.284	35.1827	-23.8237003260607	-999	OF	R	strip	24.5883	35.0522	-17.4449
OF4	36.5608	30.6725	-20.6745212226013	-999	OF	R	strip	34.697	32.6645	-14.6278
MPID9	29.1191	-6.16119	11.9415410844875	-999	MPID	R	depth	29.7826	-3.24627	15.9305
MPID6	30.5262	-9.37277	7.12410955078364	-999	MPID	R	depth	30.7405	-6.60914	11.6382
AF1	24.836	65.9838	-10.8330788667204	-999	AF	R	strip	25.2064	66.7119	-7.50391
AF2	35.4163	61.6469	-8.46243296507909	-999	AF	R	strip	35.2636	61.7627	-5.60078
AF3	45.789	56.6662	-5.66920366769051	-999	AF	R	strip	43.7054	55.4181	-3.61301
AF4	51.5453	46.8435	-1.98246630177164	-999	AF	R	strip	48.9319	46.364	-0.284978
AF5	53.3177	37.3621	1.21307041757081	-999	AF	R	strip	50.9633	37.9287	2.09892
AF6	53.167	22.423	3.3110564556832	-999	AF	R	strip	50.8338	27.1351	4.61272
PT1	39.1715	-71.8415	51.9429226762596	-999	PT	R	strip	41.572	-66.964	55.7563
PT2	47.1271	-69.2659	45.4040575158429	-999	PT	R	strip	49.005	-62.8316	49.9697
PT3	54.076	-64.5908	37.6376566826004	-999	PT	R	strip	55.8989	-58.2471	43.0921
PT4	59.4275	-59.1131	29.485013143979	-999	PT	R	strip	61.1913	-53.1452	35.1504
PT5	63.8114	-53.3751	19.9621653606793	-999	PT	R	strip	64.3591	-47.9132	27.2624
PT6	64.5522	-46.4231	9.31663564299432	-999	PT	R	strip	64.3248	-42.564	18.3659
P1	17.9911	6.29078	72.6404206494044	-999	P	R	strip	22.1891	12.0408	69.181
P2	28.7337	2.08574	68.4318072294592	-999	P	R	strip	32.2072	8.2811	66.8389
P3	39.227	-1.39406	64.4002151995939	-999	P	R	strip	41.6564	3.90027	62.347
P4	47.6042	-6.23505	57.4307641253517	-999	P	R	strip	48.958	-0.00856686	55.7153
P5	52.7734	-8.7294	48.6149776226614	-999	P	R	strip	55.713	-3.96282	48.0076
P6	58.4443	-13.9513	38.8827912892226	-999	P	R	strip	59.7964	-6.9149	38.1583
AID1	32.7795	7.47315	-8.03540388266788	-999	AID	R	depth	32.3681	9.14065	-3.84725
AID2	30.7254	8.95701	0.100713014698575	-999	AID	R	depth	30.3639	11.7127	2.35868
AID3	29.7869	10.943	8.63362158470641	-999	AID	R	depth	29.4225	13.3186	9.97947
AID4	30.9575	13.6506	18.5485360989453	-999	AID	R	depth	29.5727	16.8501	17.5125
AID5	33.3565	13.9829	24.5373212575061	-999	AID	R	depth	29.693	19.3083	23.9868
AID6	34.7821	17.4868	30.9849993779282	-999	AID	R	depth	29.8278	22.762	30.4305
AID7	30.7033	25.736	38.9520205355981	-999	AID	R	depth	28.4063	27.8842	37.958
AID8	31.2572	28.9226	45.4531113855844	-999	AID	R	depth	30.1353	30.3229	45.4811
PID1	30.9996	-11.5049	3.57486164467024	-999	PID	R	depth	31.1897	-9.36389	8.43342
PID2	29.7153	-7.76406	9.51000158458749	-999	PID	R	depth	30.2615	-4.9277	13.7844
PID3	29.282	-2.75583	16.1262992269157	-999	PID	R	depth	29.3479	0.503872	19.1048
PID4	29.9799	0.871293	22.7633358805923	-999	PID	R	depth	29.4894	5.37271	24.4136
PID5	31.2148	4.68802	31.6512097285632	-999	PID	R	depth	28.0453	9.91931	30.8671
PID6	30.4733	10.3069	37.0948308295986	-999	PID	R	depth	27.1317	15.3509	36.1875
PID7	29.9184	15.5268	42.7486254968473	-999	PID	R	depth	27.2666	18.8046	42.6313
PID8	27.0037	19.7757	50.558177498132	-999	PID	R	depth	27.4014	22.2583	49.0751
MAID1	32.2725	7.68846	-5.22190157389176	-999	MAID	R	depth	31.8747	9.81696	-1.86237
MAID2	32.2725	7.68846	-5.22190157389176	-999	MAID	R	depth	31.8747	9.81696	-1.86237
MAID3	32.2725	7.68846	-5.22190157389176	-999	MAID	R	depth	31.8747	9.81696	-1.86237
MAID4	32.2725	7.68846	-5.22190157389176	-999	MAID	R	depth	31.8747	9.81696	-1.86237
MAID5	31.245	8.47493	-2.41874309816615	-999	MAID	R	depth	30.8573	11.0268	0.18213
MAID6	31.245	8.47493	-2.41874309816615	-999	MAID	R	depth	30.8573	11.0268	0.18213
MAID7	31.245	8.47493	-2.41874309816615	-999	MAID	R	depth	30.8573	11.0268	0.18213
MAID8	31.245	8.47493	-2.41874309816615	-999	MAID	R	depth	30.8573	11.0268	0.18213
MAID9	30.1989	9.66742	2.50700299962173	-999	MAID	R	depth	29.8705	12.3988	4.53532
MAID10	30.1989	9.66742	2.50700299962173	-999	MAID	R	depth	29.8705	12.3988	4.53532
MAID11	30.1989	9.66742	2.50700299962173	-999	MAID	R	depth	29.8705	12.3988	4.53532
MAID12	30.1989	9.66742	2.50700299962173	-999	MAID	R	depth	29.8705	12.3988	4.53532
MAID13	29.9647	12.1489	11.3803542710804	-999	MAID	R	depth	29.4674	14.4698	12.1274
MAID14	29.9647	12.1489	11.3803542710804	-999	MAID	R	depth	29.4674	14.4698	12.1274
MAID15	29.9647	12.1489	11.3803542710804	-999	MAID	R	depth	29.4674	14.4698	12.1274
MAID16	29.9647	12.1489	11.3803542710804	-999	MAID	R	depth	29.4674	14.4698	12.1274
ALEX1	30.2799	23.2281	-35.4801761767072	-999	ALEX	R	grid	29.9624	18.0972	-32.9899
ALEX2	40.5252	18.8049	-30.085624300275	-999	ALEX	R	grid	39.5718	14.0441	-26.1188
ALEX3	48.4243	11.0925	-26.0295178703048	-999	ALEX	R	grid	45.9796	9.19016	-19.1427
ALEX4	50.886	1.69245	-17.3123634209444	-999	ALEX	R	grid	50.2335	2.4755	-12.0538
ALEX5	30.2799	23.2281	-35.4801761767072	-999	ALEX	R	grid	29.9624	18.0972	-32.9899
ALEX6	40.5252	18.8049	-30.085624300275	-999	ALEX	R	grid	39.5718	14.0441	-26.1188
ALEX7	47.3116	10.522	-26.2492022637155	-999	ALEX	R	grid	44.8874	8.18657	-20.0807
ALEX8	51.2521	1.89219	-20.1465208430473	-999	ALEX	R	grid	50.2031	2.32916	-14.0426
MPID1	30.5434	-10.2924	5.89790620909292	-999	MPID	R	depth	30.7107	-7.68245	10.5796
MPID2	30.5434	-10.2924	5.89790620909292	-999	MPID	R	depth	30.7107	-7.68245	10.5796
MPID3	30.5434	-10.2924	5.89790620909292	-999	MPID	R	depth	30.7107	-7.68245	10.5796
MPID4	30.5434	-10.2924	5.89790620909292	-999	MPID	R	depth	30.7107	-7.68245	10.5796
MPID5	30.5262	-9.37277	7.12410955078364	-999	MPID	R	depth	30.7405	-6.60914	11.6382
